x1,x2,x3,x4,x5,y
-0.9988004289535737,-0.3428443262347374,0.2596033313412538,-0.13567177572732758,-0.4060797516409802,0.37343655025744166
0.3974677158741533,-0.47106537570632456,0.3387688391413233,-0.8887623560681193,0.946300147867311,9.341360809483797
-0.7033310617345776,-0.8925326230761128,0.49038500896919834,0.397525313935867,-0.026307591397622065,-0.07056368814728965
0.1973386468979399,-0.5246147081412895,-0.5855621056420093,0.3618213436489355,-0.8306403446090511,-10.102465998491951
0.32751759310268813,0.6427697735839029,-0.7883688341328283,-0.44090750087573394,0.4118465057230811,-1.2406839808226697
0.6094905655893261,-0.7140037811215687,0.5535734139606634,0.73190169861721,0.5277388224550361,-2.00692318904366
0.1064431931880403,-0.900975040482519,0.2219782299814792,-0.5858085637144952,-0.5585478341251569,0.5741509258719232
-0.03997834234211095,-0.9842183270644815,-0.2548801014071598,-0.7407601617646467,0.06452198458010394,3.291307033378586
-0.18801215197150656,-0.15193530272385325,-0.7548250650889192,-0.946161679200896,-0.7079616832675364,-1.8095914628927496
0.8717252228792547,-0.9247243695550869,0.8095094177599753,-0.20613903069419215,0.290729014939908,3.063492408745621
-0.7294828195515748,-0.1497032333542252,0.2519898088538315,-0.8601283717262671,0.13334992364366216,6.775718519053938
-0.18483380597123644,0.29499432809253867,-0.17753060134238852,0.9656876786578965,-0.8701987213889755,-12.734449552204293
0.9301079847713569,-0.9264990378896889,0.7249464124503804,-0.8956455506360412,0.258184046653533,6.712491957285605
-0.2895545680966565,-0.8331720221839647,-0.34028886575433437,0.06137607965913694,0.2552875411945157,-0.4522811545554865
-0.020829498886343556,-0.08129290984344295,0.9551899509804396,0.8031582029619357,0.6566708153004093,0.2152091284339732
0.5952198415194052,-0.46288213849769977,-0.5076435001325501,-0.9358980948088387,0.6250812600855793,4.503106442724199
0.9780759390899598,-0.6138366516405265,-0.009652487284872668,0.9318117927458955,0.25058373600712125,-7.415268122417525
0.16730723533654435,-0.2627651795122514,0.1877851589528312,0.20020065414015398,-0.40705666788311823,-4.44132535926072
0.6666626259878559,-0.6579092412119585,-0.23850096411909694,-0.3212923669718062,-0.03624076847204205,-1.6441489093136359
0.5151554207840574,-0.2807581762225475,-0.9043078844822539,0.5633102632790936,0.6138391001697909,-6.02711721139886
0.1506548220894488,-0.8485007534658329,0.45047154369379294,0.8989099821290081,0.17697398159238364,-4.154375846794066
0.07766698737150923,0.17881601089061716,0.8012989259978436,0.9507596688307223,0.7679419344652603,-1.4183796603474725
-0.8666931923014258,-0.17054661059940313,-0.2093813721718305,0.9347014945943164,0.8810196564147761,-1.7739525835811607
-0.23802315380492933,-0.34947673468980733,-0.6924937312859634,-0.7217702216854818,-0.12217442550011826,0.48648379318068147
0.8671663665849383,-0.9269261649580762,0.5270559918442475,0.6411502559961046,0.03435034712239737,-4.3604296582107605
0.22996212908624103,-0.06918144083899214,0.272944911828215,-0.2712069187388282,0.008681495364122327,0.3628203896833341
0.9426419099967758,-0.0174463516048744,0.5103691432105026,0.914854156169399,-0.8827640720253909,-11.957353450527608
0.2570777316166444,0.3699974970532285,0.9352969826189343,0.10565364001758848,0.2563369864327616,1.1209281248721465
0.661096897588594,-0.883522961330033,0.36825087088348574,-0.5451792854522846,0.17936275792189615,3.461824306381176
0.49512770136516404,0.3298299799485631,-0.8205568991317758,-0.44251343752270866,-0.974859008688371,-8.555603186334272
-0.972192274940515,-0.6637553913110681,-0.5887714045531638,0.1889890566191581,-0.22098035737937516,-3.5441804912179427
-0.9006193896629382,-0.1897738538292426,0.35930817329334874,0.6944429567230579,-0.2377005065384985,-3.875958543878436
0.952285359815733,-0.8184468009102979,-0.7395543218262854,0.7423302407183956,-0.1717308882718953,-10.893361232345143
0.580640776580857,-0.5163877875930389,-0.50660153013254,0.9991492829082627,0.26002114853887015,-9.02798525079537
-0.2055655261330589,0.33630719683261123,0.8786159586564704,-0.08285606742779184,-0.08751478067042706,1.4371879310876015
-0.3066732487742805,0.05058421346824349,0.42420386458080817,0.8434525668251573,-0.002904574160929041,-4.824642507196348
0.2419670116373236,-0.37396189565884175,0.11140555202929492,-0.14114680386550726,0.6140442967452016,2.560251034792788
-0.4822605962989872,-0.9428081528761323,0.008857573129493979,0.33658733531612817,0.7075933466147764,1.823492264934614
-0.06389255918534875,-0.991054312248391,-0.6616527786132504,-0.38953714820325414,0.08876968899798565,-0.028964440944582004
0.6790732379473716,-0.8394189637013045,-0.33569268285730836,0.4647275496506196,-0.4587008323290227,-8.52940481336079
-0.37907013715437143,-0.5478426892390784,0.1624331267409893,-0.5148614682297958,-0.4678495067113668,1.0925613710419113
0.7425215716427251,-0.6678362566251081,0.2186500396223765,-0.03151021070480531,0.34890042976479685,0.05974170540807716
-0.6952129388345734,0.870786722452995,0.6462617627979395,0.3858228851019807,-0.8602919595939647,-5.742738296990215
0.5264023797483821,-0.5652745356175477,-0.9215761725808254,-0.9026072255287871,0.6394919382992117,3.1502608962255736
0.5843206644498877,0.04593154863009907,0.6763689298543771,-0.6520463109432963,0.2554812049005968,4.684952311701491
0.4688761928099985,-0.4214328883408509,0.21935653075875816,-0.38661668208231537,0.7721111017640103,4.655703627353741
0.44090230494963567,-0.8711546968296113,-0.13245992665371897,-0.8064064586004414,0.6537329241396965,6.028013541703141
-0.13401689565300612,-0.9187894793870179,-0.07562951829825248,0.26496373849802657,-0.08291366117410148,-2.4992687427433626
0.9812803540330792,0.47591225455319375,-0.7278970721491052,-0.9805659200675834,0.8845123790994811,3.5896204049114258
-0.26473005926720417,0.01581070035151022,-0.12514309270054613,-0.009973792590137975,0.9884195948605075,3.222455002922909
-0.8802284799816373,0.5871822315313628,0.0492776973286424,0.9251660465676101,0.28856814501242245,-4.710831314006385
0.8471793212870806,0.23816903125166777,-0.09854585117961001,-0.6064001830888086,0.6742995456069847,2.879409428722388
0.1739803346685238,0.8591560414137567,0.24826689088139475,0.9903148731459546,0.7691850679297711,-4.564747452463989
-0.2992786854558107,-0.24829319170452746,0.7307751694789903,-0.6334920764389835,-0.9540095055134645,0.7400289733058092
0.8269906314499655,-0.422628903151254,0.9324513895733137,-0.8954698341558356,-0.7098017388145219,2.296912892064809
0.5871011649160642,0.2600332962889673,-0.3691408089542414,-0.6208175337423816,-0.9693892235774124,-5.834461042779113
-0.094698750169113,0.36228285150913764,-0.8911959447115383,-0.2669827013377748,0.5695885279019968,-0.6995174248221416
-0.2714239245353314,-0.947924358391915,0.27193194630846707,-0.2303766644209848,-0.8942208586751388,-2.46079380173367
-0.5018528175646759,-0.8775841887159983,-0.40944250774007473,-0.49999104195566435,0.9605421525805011,6.705945289099993
-0.4234182248094982,-0.0457239545735848,0.8134914360453966,0.821108165754741,-0.34368778124707866,-4.841007833940983
0.9597191900647033,-0.6513147338505236,-0.5840485510674895,0.33433396492357637,0.33317272089818784,-5.615191760771249
-0.32793824492195367,-0.37236178711470513,0.7371543918411383,-0.7562488293806651,0.49228998304819016,9.087617712705008
-0.25976347981600645,0.09016577922884039,-0.6641254288141341,0.01357487553583736,0.8230158203304956,0.23507656242944092
0.08882314958826032,0.7868059981974707,0.39932678365674,-0.7575105910158175,0.11314427141053485,3.6661395811924598
0.8736369397143933,-0.11993850486332658,0.03304323216104921,-0.163872416797199,-0.8310730865798399,-6.580804431466823
-0.5723536359347676,-0.7940550838435503,0.45963746723461396,-0.5497256334354359,-0.1171170895276723,4.645167210071309
0.15358323736999901,-0.6163876265654125,0.9771404650640809,-0.6563387968086436,-0.9343080287945253,1.3323287258739986
0.3405694572820108,0.9296268231142792,0.9260509323805912,-0.8489033039298026,-0.10423043505954777,4.256579560058383
0.39570914876858265,-0.8965474919886562,0.5584504321620929,-0.6232952910863925,0.7833182421809144,8.11545301341192
0.3939676183781877,-0.7474459717345987,-0.1723118346539927,0.13653771613988375,-0.031630097781339295,-3.4223532497624793
-0.8906929835724555,-0.49710956266149275,0.49547409329718595,-0.27992002606738,-0.34748310957642925,2.278450740937264
0.7111757593908843,0.7672783485130077,0.033067543824132795,-0.6743844073708443,0.684422312481543,3.409416281544673
-0.5749380128436548,-0.15578129144227937,-0.3633351801246587,-0.2116496447811913,0.9715920647626337,4.543245789429914
0.9249051502817369,0.8220238418219146,0.7896708486451043,0.7017220092474006,0.5988452347037794,-3.203942457743802
-0.12903378262297416,-0.8803857080978745,-0.6398922421791784,0.5353628199480769,0.7902110645452931,-2.076971992369168
-0.8914996516311757,0.591249837638897,-0.04880801961611181,-0.340961179196722,-0.2002485871435642,0.12573113645221068
-0.6935905287763948,-0.9322118481294983,0.3454616865407756,0.08508926002426564,-0.5723302528150347,-1.3396556947547194
0.32796647978717774,-0.640215363975811,0.7812732346529041,-0.8063009806048311,-0.9943982809516794,0.8079183867943579
-0.4609796487679596,-0.9637948332231661,-0.2607804542153558,0.5434454527860233,0.9984260655920867,1.23430930351514
0.821529359344797,-0.2924572425218024,-0.807289402265156,-0.5709860965867688,-0.7910536768288996,-6.756280167308221
0.8841038804782277,-0.6456076298216813,-0.5873155934894818,0.1276165301365091,-0.7639214631321363,-9.69841207520245
-0.9065796979847021,0.14917485174119038,-0.9147623215819347,0.5549258018621397,-0.8811947858664535,-11.256617998064796
0.37535438583009273,-0.49248309321512185,0.18288123992959227,-0.5172007900971969,0.6408997819138966,5.100371388753568
-0.9939094049315538,0.12885188475055243,-0.6046835149489087,0.3300624353660184,-0.7455786870639924,-7.8544062348245305
-0.8461687117333623,0.07265355783372796,-0.6232582747159623,-0.2690634290028502,0.12737186111260645,-0.1463903906032077
0.28672254365726735,0.05264823860223622,-0.07024809252982012,-0.4629906702344402,0.4973365441518345,2.5290820658658895
-0.7298165566781891,-0.39258559770084633,0.2124794155344758,0.5648809811952509,0.09441078757017496,-2.0576871394845133
0.9599051692409739,0.8003209611165072,0.6892588498880023,0.11090914526114237,0.7271017077398725,0.5211045791023888
0.9722395441049341,0.23295930747894156,-0.15182229445795548,-0.9231968917123139,-0.9147045588557099,-3.786166773739671
-0.6982610223432488,0.6504120595279512,-0.8926757315024771,0.1525970988729608,0.11545792508984709,-4.918427001666265
-0.6273271778452285,0.11578683801302203,-0.8740593664191139,0.8914797637490697,0.8587822117894608,-4.603521921760821
0.85709114318094,0.6173352688153246,0.09432856449344484,-0.2499994675380557,0.10698336574937972,-1.9191306328555557
0.8901172076798012,0.8754378553463733,-0.5745308876340953,-0.04984009388370714,0.037657339631397724,-6.1532144957693085
0.9334911366827825,0.5413719993049007,0.11236309168703906,-0.2677070684230509,0.9734371918640046,2.462956574840651
0.30390949262082056,-0.45447341405151054,-0.3900130278463896,0.7371835744812514,0.004896750142096007,-7.674220591408737
-0.24772780988960563,-0.9860152367125241,-0.8875146053234437,-0.7813239034896846,-0.6251615023440491,-1.80600943023481
0.2582884117274007,0.6265333232358434,-0.5877447377689857,-0.8105962792803898,0.8246225314061473,3.90084940695604
0.15275462241003734,-0.14043175400083863,0.1857507553712141,-0.9625732922273955,0.3464969215014817,6.3280964057933256
0.051937181836426705,-0.2559865950355693,-0.6695071828109167,-0.8453116082384367,-0.6720021066856885,-2.262767932271141
0.578948991851798,-0.23503253400177915,0.21280414764537636,-0.6390010336701819,0.4809884635161292,4.285175227750611
