x1,x2,x3,x4,x5,y
0.6205321593646431,-0.7648604071395038,0.5790467743825778,-0.6331206699304293,0.18037828338234996,8.370097602142227
0.15230663645177267,0.20721126769627896,-0.23589357606229355,0.8142880730935445,0.7605565628473934,0.465690977081337
-0.7031136668779612,0.38103150430746857,-0.8242252104079268,-0.10165006269250987,-0.07072506410766022,5.632104142135423
0.7171983909180566,0.976275297741886,0.644683092253834,0.19318010033754018,0.8531716835992915,3.7050012889377757
0.09020504946235919,-0.7569640873797641,-0.6993332766897677,0.5770717601649524,0.7776426449014542,3.337562682246675
-0.9683097392074675,0.3639049070804603,0.9242609344744626,0.9397982176693376,-0.06652797237548258,3.7386379329051396
0.12380196799632515,0.6772285065880941,0.7012172284986518,0.49936961768472465,-0.685474825273567,-7.8803243019533395
0.9566638731803869,0.4421091291445589,-0.16282645857179245,0.14650701940992117,0.8597801401056531,0.7982596506483305
-0.1678236551717096,0.14961782518367173,-0.2991633417756301,-0.9395311711265102,0.17463675428033953,12.974939460354042
0.38869232085367744,-0.29679779224568903,-0.21361880341013384,0.7200249088617237,0.821381872175529,1.1470002093925684
0.23106888207388843,-0.2905044046548497,0.16893639933720395,-0.7064591819772583,-0.2932119759429481,5.857553815481585
-0.8603980513182607,0.45297728569777096,-0.9152291112308222,0.11689169132076449,-0.9817665319483708,-3.7689492305661507
-0.6515406129282237,0.20919476435074125,-0.33853491458860563,0.7636697868469198,-0.544130468983435,-5.168189474643384
0.011270757174798307,0.8709896813456752,-0.060012824780058205,-0.03221552480191847,-0.6042254259473707,-3.8577484637881967
-0.853555623831558,-0.07764692531263906,-0.7603432245988284,0.938217523252957,0.8331547344366184,6.767097771790136
0.24318873530273732,-0.5476837430009855,-0.89138508417654,-0.5192474732859802,-0.618368544623263,-1.4234062819201876
0.43548198436374563,-0.7543417352599999,-0.14935564856262729,0.0030412997026310062,0.6815972332062219,6.38425915279678
-0.2374832601923389,0.3781857156672863,-0.04873995965523492,0.27063192816602943,-0.2882530980208544,-1.0349167596731916
0.611647689123733,-0.3117515908869517,-0.7935373116381907,0.8612804562171361,0.1212025812109172,-10.092109646007911
-0.6399659522924006,-0.6546826528501903,-0.020276965246614154,0.9332343486395693,0.7737161617316648,7.7361515443881945
0.8800017591801843,-0.15087492509979716,-0.5359211841435212,-0.8737663677780527,-0.13066700327486247,1.416265069946299
-0.04673844131960281,-0.05818511293603623,0.39496127301602035,0.3474490393473664,-0.14394101042961926,0.21771713193663578
0.6331047815975839,0.23792294152346627,0.13575760791896818,-0.3867244386482238,-0.6783628283327536,-4.671244793713141
0.20952083549789458,-0.5359997931145015,0.48051884999501926,-0.6720312719837562,-0.09754089091304396,8.575433918819034
-0.985263815032847,-0.9108995301418568,-0.6070861959958258,0.8284984633087342,0.6032676527104182,8.4281334355994
-0.6005211791293095,-0.12366969521464499,-0.23715228825654577,-0.3682736588406561,-0.3302454973689106,7.400094713227019
0.8297971104778654,-0.06237854974846058,0.08291023176936307,0.6753338902739503,-0.8874396737801062,-17.028872972668992
0.7628374403830993,-0.3295414641451291,0.42727661356959423,0.17498460864737053,-0.7842648272571384,-9.782235159769797
0.6863860393411692,0.3667880930205347,0.23597271597198688,-0.7943356568375299,-0.21710309159187502,2.9668557466855225
0.36526561334480623,0.15411235446985994,-0.9183022490945958,0.8449128493581373,0.7860924004250833,-2.9415299950692
-0.5857462934541802,-0.5170903912335192,-0.5787739511929655,-0.5803107022194847,0.4470642765839712,15.684337511369552
0.15643987704757056,0.9701602827020164,-0.08251337343213372,0.888229126316495,-0.4295429911391473,-11.792517645074543
0.27483381290118825,-0.825759619059977,-0.9072597406250995,0.6927772146449671,0.14206602092911602,-5.231627280045534
-0.774195351881485,0.6084268403833069,0.65013440423186,0.11013799623146614,-0.7060928698599915,2.472555270925555
0.5662776088674897,-0.996830066284971,0.8027820517941844,0.8619236680557834,-0.5451542692252471,-10.245218048352596
0.7937145867902191,0.4677190512315317,-0.802113324869151,-0.7764131793242242,0.10847101014455784,1.6027548645681553
0.9462222080270148,-0.5330923148759674,-0.12995534190073887,0.7674446280329532,0.36623518955901346,-7.419044300346039
0.3304807485216379,0.05476934558309021,-0.5403510856637366,-0.5798222561019912,0.6570033654863177,9.832704895017839
0.29486933491806844,-0.48424993486170353,0.8394583761638721,-0.2114213121523416,0.25859292762479713,8.050054101619942
-0.5970976855079295,0.3989040045587995,-0.7267270146555671,-0.9540619623097601,0.5565693211799052,18.35390608182451
